State/Country,Year,Category of industry,Code version,Employed Person ('000)
Sarawak,2005,Manufacturing,MSIC 2000,107.4
W.P. Kuala Lumpur,2005,Manufacturing,MSIC 2000,71.0
W.P Labuan,2005,Manufacturing,MSIC 2000,4.2
W.P.Putrajaya,2005,Manufacturing,MSIC 2000,
Malaysia,2005,"Electricity, gas and water supply",MSIC 2000,56.6
Johor,2005,"Electricity, gas and water supply",MSIC 2000,6.1
Kedah,2005,"Electricity, gas and water supply",MSIC 2000,2.4
Kelantan,2005,"Electricity, gas and water supply",MSIC 2000,1.8
Melaka,2005,"Electricity, gas and water supply",MSIC 2000,1.9
Negeri Sembilan,2005,"Electricity, gas and water supply",MSIC 2000,4.3
Pahang,2005,"Electricity, gas and water supply",MSIC 2000,2.4
Pulau Pinang,2005,"Electricity, gas and water supply",MSIC 2000,3.6
Perak,2005,"Electricity, gas and water supply",MSIC 2000,2.7
Perlis,2005,"Electricity, gas and water supply",MSIC 2000,0.2
Selangor,2005,"Electricity, gas and water supply",MSIC 2000,14.3
Terengganu,2005,"Electricity, gas and water supply",MSIC 2000,2.7
Sabah,2005,"Electricity, gas and water supply",MSIC 2000,5.2
Sarawak,2005,"Electricity, gas and water supply",MSIC 2000,4.8
W.P. Kuala Lumpur,2005,"Electricity, gas and water supply",MSIC 2000,3.9
W.P Labuan,2005,"Electricity, gas and water supply",MSIC 2000,0.3
W.P.Putrajaya,2005,"Electricity, gas and water supply",MSIC 2000,
Malaysia,2005,Construction,MSIC 2000,904.4
Johor,2005,Construction,MSIC 2000,99.7
Kedah,2005,Construction,MSIC 2000,46.0
Kelantan,2005,Construction,MSIC 2000,56.3
Melaka,2005,Construction,MSIC 2000,21.8
Negeri Sembilan,2005,Construction,MSIC 2000,32.3
Pahang,2005,Construction,MSIC 2000,41.0
Pulau Pinang,2005,Construction,MSIC 2000,42.0
Perak,2005,Construction,MSIC 2000,75.3
Perlis,2005,Construction,MSIC 2000,7.9
Selangor,2005,Construction,MSIC 2000,185.1
Terengganu,2005,Construction,MSIC 2000,47.3
Sabah,2005,Construction,MSIC 2000,88.9
Sarawak,2005,Construction,MSIC 2000,83.9
W.P. Kuala Lumpur,2005,Construction,MSIC 2000,72.6
W.P Labuan,2005,Construction,MSIC 2000,4.5
W.P.Putrajaya,2005,Construction,MSIC 2000,
Malaysia,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,"1,620.3"
Johor,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,187.5
Kedah,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,100.5
Kelantan,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,76.2
Melaka,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,42.7
Negeri Sembilan,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,53.9
Pahang,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,82.0
Pulau Pinang,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,94.4
Perak,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,133.2
Perlis,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,10.9
Selangor,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,329.0
Terengganu,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,54.8
Sabah,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,171.1
Sarawak,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,131.8
W.P. Kuala Lumpur,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,147.6
W.P Labuan,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,4.8
W.P.Putrajaya,2005,"Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods",MSIC 2000,
Malaysia,2005,Hotels and restaurants,MSIC 2000,671.8
Johor,2005,Hotels and restaurants,MSIC 2000,89.2
Kedah,2005,Hotels and restaurants,MSIC 2000,54.1
Kelantan,2005,Hotels and restaurants,MSIC 2000,36.8
Melaka,2005,Hotels and restaurants,MSIC 2000,22.4
Negeri Sembilan,2005,Hotels and restaurants,MSIC 2000,28.9
Pahang,2005,Hotels and restaurants,MSIC 2000,42.6
Pulau Pinang,2005,Hotels and restaurants,MSIC 2000,48.0
Perak,2005,Hotels and restaurants,MSIC 2000,65.0
Perlis,2005,Hotels and restaurants,MSIC 2000,6.7
Selangor,2005,Hotels and restaurants,MSIC 2000,104.2
Terengganu,2005,Hotels and restaurants,MSIC 2000,23.5
Sabah,2005,Hotels and restaurants,MSIC 2000,50.7
Sarawak,2005,Hotels and restaurants,MSIC 2000,42.2
W.P. Kuala Lumpur,2005,Hotels and restaurants,MSIC 2000,55.6
W.P Labuan,2005,Hotels and restaurants,MSIC 2000,1.7
W.P.Putrajaya,2005,Hotels and restaurants,MSIC 2000,
Malaysia,2005,"Transport, storage and communications",MSIC 2000,544.7
Johor,2005,"Transport, storage and communications",MSIC 2000,70.5
Kedah,2005,"Transport, storage and communications",MSIC 2000,23.5
Kelantan,2005,"Transport, storage and communications",MSIC 2000,16.3
Melaka,2005,"Transport, storage and communications",MSIC 2000,11.6
Negeri Sembilan,2005,"Transport, storage and communications",MSIC 2000,22.8
Pahang,2005,"Transport, storage and communications",MSIC 2000,19.0
Pulau Pinang,2005,"Transport, storage and communications",MSIC 2000,35.3
Perak,2005,"Transport, storage and communications",MSIC 2000,28.6
Perlis,2005,"Transport, storage and communications",MSIC 2000,2.7
Selangor,2005,"Transport, storage and communications",MSIC 2000,165.6
Terengganu,2005,"Transport, storage and communications",MSIC 2000,12.4
Sabah,2005,"Transport, storage and communications",MSIC 2000,48.9
Sarawak,2005,"Transport, storage and communications",MSIC 2000,39.4
W.P. Kuala Lumpur,2005,"Transport, storage and communications",MSIC 2000,46.4
W.P Labuan,2005,"Transport, storage and communications",MSIC 2000,1.6
W.P.Putrajaya,2005,"Transport, storage and communications",MSIC 2000,
Malaysia,2005,Financial intermediation,MSIC 2000,247.4
Johor,2005,Financial intermediation,MSIC 2000,22.6
Kedah,2005,Financial intermediation,MSIC 2000,5.7
Kelantan,2005,Financial intermediation,MSIC 2000,3.4
Melaka,2005,Financial intermediation,MSIC 2000,5.5
Negeri Sembilan,2005,Financial intermediation,MSIC 2000,7.9
Pahang,2005,Financial intermediation,MSIC 2000,6.2
Pulau Pinang,2005,Financial intermediation,MSIC 2000,13.6
Perak,2005,Financial intermediation,MSIC 2000,10.1
Perlis,2005,Financial intermediation,MSIC 2000,0.7
Selangor,2005,Financial intermediation,MSIC 2000,91.8
Terengganu,2005,Financial intermediation,MSIC 2000,3.2
Sabah,2005,Financial intermediation,MSIC 2000,11.7
Sarawak,2005,Financial intermediation,MSIC 2000,14.3
W.P. Kuala Lumpur,2005,Financial intermediation,MSIC 2000,49.8
W.P Labuan,2005,Financial intermediation,MSIC 2000,0.8
W.P.Putrajaya,2005,Financial intermediation,MSIC 2000,
Malaysia,2005,"Real estate, renting and business activities",MSIC 2000,459.0
Johor,2005,"Real estate, renting and business activities",MSIC 2000,44.8
Kedah,2005,"Real estate, renting and business activities",MSIC 2000,21.8
Kelantan,2005,"Real estate, renting and business activities",MSIC 2000,7.1
Melaka,2005,"Real estate, renting and business activities",MSIC 2000,13.0
Negeri Sembilan,2005,"Real estate, renting and business activities",MSIC 2000,14.5
Pahang,2005,"Real estate, renting and business activities",MSIC 2000,9.8
Pulau Pinang,2005,"Real estate, renting and business activities",MSIC 2000,23.4
Perak,2005,"Real estate, renting and business activities",MSIC 2000,29.0
Perlis,2005,"Real estate, renting and business activities",MSIC 2000,2.4
Selangor,2005,"Real estate, renting and business activities",MSIC 2000,157.9
Terengganu,2005,"Real estate, renting and business activities",MSIC 2000,9.6
Sabah,2005,"Real estate, renting and business activities",MSIC 2000,21.0
Sarawak,2005,"Real estate, renting and business activities",MSIC 2000,30.7
W.P. Kuala Lumpur,2005,"Real estate, renting and business activities",MSIC 2000,72.7
W.P Labuan,2005,"Real estate, renting and business activities",MSIC 2000,1.3
W.P.Putrajaya,2005,"Real estate, renting and business activities",MSIC 2000,
Malaysia,2005,Public administration and defence; compulsory social security,MSIC 2000,728.5
Johor,2005,Public administration and defence; compulsory social security,MSIC 2000,66.0
Kedah,2005,Public administration and defence; compulsory social security,MSIC 2000,45.4
Kelantan,2005,Public administration and defence; compulsory social security,MSIC 2000,36.4
Melaka,2005,Public administration and defence; compulsory social security,MSIC 2000,18.7
Negeri Sembilan,2005,Public administration and defence; compulsory social security,MSIC 2000,29.9
Pahang,2005,Public administration and defence; compulsory social security,MSIC 2000,41.6
Pulau Pinang,2005,Public administration and defence; compulsory social security,MSIC 2000,34.1
Perak,2005,Public administration and defence; compulsory social security,MSIC 2000,73.0
Perlis,2005,Public administration and defence; compulsory social security,MSIC 2000,8.8
Selangor,2005,Public administration and defence; compulsory social security,MSIC 2000,135.3
Terengganu,2005,Public administration and defence; compulsory social security,MSIC 2000,32.5
Sabah,2005,Public administration and defence; compulsory social security,MSIC 2000,79.2
Sarawak,2005,Public administration and defence; compulsory social security,MSIC 2000,69.6
W.P. Kuala Lumpur,2005,Public administration and defence; compulsory social security,MSIC 2000,54.1
W.P Labuan,2005,Public administration and defence; compulsory social security,MSIC 2000,4.0
W.P.Putrajaya,2005,Public administration and defence; compulsory social security,MSIC 2000,
Malaysia,2005,Education,MSIC 2000,607.1
Johor,2005,Education,MSIC 2000,68.1
Kedah,2005,Education,MSIC 2000,40.5
Kelantan,2005,Education,MSIC 2000,39.9
Melaka,2005,Education,MSIC 2000,21.7
Negeri Sembilan,2005,Education,MSIC 2000,22.8
Pahang,2005,Education,MSIC 2000,35.2
Pulau Pinang,2005,Education,MSIC 2000,32.1
Perak,2005,Education,MSIC 2000,45.7
Perlis,2005,Education,MSIC 2000,6.4
Selangor,2005,Education,MSIC 2000,121.1
Terengganu,2005,Education,MSIC 2000,25.6
Sabah,2005,Education,MSIC 2000,61.2
Sarawak,2005,Education,MSIC 2000,53.7
W.P. Kuala Lumpur,2005,Education,MSIC 2000,31.6
W.P Labuan,2005,Education,MSIC 2000,1.5
W.P.Putrajaya,2005,Education,MSIC 2000,
Malaysia,2005,Health and social work,MSIC 2000,212.6
Johor,2005,Health and social work,MSIC 2000,22.1
Kedah,2005,Health and social work,MSIC 2000,14.4
Kelantan,2005,Health and social work,MSIC 2000,10.7
Melaka,2005,Health and social work,MSIC 2000,7.4
Negeri Sembilan,2005,Health and social work,MSIC 2000,7.4
Pahang,2005,Health and social work,MSIC 2000,13.5
Pulau Pinang,2005,Health and social work,MSIC 2000,18.3
Perak,2005,Health and social work,MSIC 2000,18.7
Perlis,2005,Health and social work,MSIC 2000,2.8
Selangor,2005,Health and social work,MSIC 2000,39.2
Terengganu,2005,Health and social work,MSIC 2000,8.6
Sabah,2005,Health and social work,MSIC 2000,18.0
Sarawak,2005,Health and social work,MSIC 2000,14.0
W.P. Kuala Lumpur,2005,Health and social work,MSIC 2000,16.9
W.P Labuan,2005,Health and social work,MSIC 2000,0.4
W.P.Putrajaya,2005,Health and social work,MSIC 2000,
Malaysia,2005," Other community, social and personal service activities",MSIC 2000,234.9
Johor,2005," Other community, social and personal service activities",MSIC 2000,25.2
Kedah,2005," Other community, social and personal service activities",MSIC 2000,11.6
Kelantan,2005," Other community, social and personal service activities",MSIC 2000,6.6
Melaka,2005," Other community, social and personal service activities",MSIC 2000,5.0
Negeri Sembilan,2005," Other community, social and personal service activities",MSIC 2000,8.0
Pahang,2005," Other community, social and personal service activities",MSIC 2000,14.5
Pulau Pinang,2005," Other community, social and personal service activities",MSIC 2000,17.0
Perak,2005," Other community, social and personal service activities",MSIC 2000,14.3
Perlis,2005," Other community, social and personal service activities",MSIC 2000,1.3
Selangor,2005," Other community, social and personal service activities",MSIC 2000,51.6
Terengganu,2005," Other community, social and personal service activities",MSIC 2000,9.2
Sabah,2005," Other community, social and personal service activities",MSIC 2000,25.1
Sarawak,2005," Other community, social and personal service activities",MSIC 2000,21.4
W.P. Kuala Lumpur,2005," Other community, social and personal service activities",MSIC 2000,23.9
W.P Labuan,2005," Other community, social and personal service activities",MSIC 2000,0.4
W.P.Putrajaya,2005," Other community, social and personal service activities",MSIC 2000,
Malaysia,2005,Private households with employed persons,MSIC 2000,260.6
Johor,2005,Private households with employed persons,MSIC 2000,27.8
Kedah,2005,Private households with employed persons,MSIC 2000,27.8
Kelantan,2005,Private households with employed persons,MSIC 2000,5.3
Melaka,2005,Private households with employed persons,MSIC 2000,10.1
Negeri Sembilan,2005,Private households with employed persons,MSIC 2000,9.9
Pahang,2005,Private households with employed persons,MSIC 2000,5.9
Pulau Pinang,2005,Private households with employed persons,MSIC 2000,18.1
Perak,2005,Private households with employed persons,MSIC 2000,18.3
Perlis,2005,Private households with employed persons,MSIC 2000,1.7
Selangor,2005,Private households with employed persons,MSIC 2000,73.3
Terengganu,2005,Private households with employed persons,MSIC 2000,7.3
Sabah,2005,Private households with employed persons,MSIC 2000,26.3
Sarawak,2005,Private households with employed persons,MSIC 2000,15.6
W.P. Kuala Lumpur,2005,Private households with employed persons,MSIC 2000,25.8
W.P Labuan,2005,Private households with employed persons,MSIC 2000,1.9
W.P.Putrajaya,2005,Private households with employed persons,MSIC 2000,
Malaysia,2005,Extra-territorial organisations and bodies,MSIC 2000,1.7
Johor,2005,Extra-territorial organisations and bodies,MSIC 2000,
Kedah,2005,Extra-territorial organisations and bodies,MSIC 2000,
Kelantan,2005,Extra-territorial organisations and bodies,MSIC 2000,
Melaka,2005,Extra-territorial organisations and bodies,MSIC 2000,
Negeri Sembilan,2005,Extra-territorial organisations and bodies,MSIC 2000,
Pahang,2005,Extra-territorial organisations and bodies,MSIC 2000,
Pulau Pinang,2005,Extra-territorial organisations and bodies,MSIC 2000,
Perak,2005,Extra-territorial organisations and bodies,MSIC 2000,
Perlis,2005,Extra-territorial organisations and bodies,MSIC 2000,
Selangor,2005,Extra-territorial organisations and bodies,MSIC 2000,
Terengganu,2005,Extra-territorial organisations and bodies,MSIC 2000,
Sabah,2005,Extra-territorial organisations and bodies,MSIC 2000,
Sarawak,2005,Extra-territorial organisations and bodies,MSIC 2000,
W.P. Kuala Lumpur,2005,Extra-territorial organisations and bodies,MSIC 2000,0.7
W.P Labuan,2005,Extra-territorial organisations and bodies,MSIC 2000,
W.P.Putrajaya,2005,Extra-territorial organisations and bodies,MSIC 2000,
Malaysia,2004,Total,MSIC 2000,"9,979.5"
Johor,2004,Total,MSIC 2000,"1,232.6"
Kedah,2004,Total,MSIC 2000,654.5
Kelantan,2004,Total,MSIC 2000,436.6
Melaka,2004,Total,MSIC 2000,265.1
Negeri Sembilan,2004,Total,MSIC 2000,360.3
Pahang,2004,Total,MSIC 2000,526.2
Pulau Pinang,2004,Total,MSIC 2000,625.0
Perak,2004,Total,MSIC 2000,791.0
Perlis,2004,Total,MSIC 2000,73.8
Selangor,2004,Total,MSIC 2000,"1,973.3"
Terengganu,2004,Total,MSIC 2000,336.9
Sabah,2004,Total,MSIC 2000,"1,081.7"
Sarawak,2004,Total,MSIC 2000,918.6
W.P. Kuala Lumpur,2004,Total,MSIC 2000,671.7
W.P Labuan,2004,Total,MSIC 2000,32.3
W.P.Putrajaya,2004,Total,MSIC 2000,
Malaysia,2004,"Agriculture, hunting and forestry",MSIC 2000,"1,326.5"
Johor,2004,"Agriculture, hunting and forestry",MSIC 2000,128.5
Kedah,2004,"Agriculture, hunting and forestry",MSIC 2000,96.9
Kelantan,2004,"Agriculture, hunting and forestry",MSIC 2000,89.4
Melaka,2004,"Agriculture, hunting and forestry",MSIC 2000,19.7
Negeri Sembilan,2004,"Agriculture, hunting and forestry",MSIC 2000,55.1
Pahang,2004,"Agriculture, hunting and forestry",MSIC 2000,134.9
Pulau Pinang,2004,"Agriculture, hunting and forestry",MSIC 2000,10.4
Perak,2004,"Agriculture, hunting and forestry",MSIC 2000,93.9
Perlis,2004,"Agriculture, hunting and forestry",MSIC 2000,10.6
Selangor,2004,"Agriculture, hunting and forestry",MSIC 2000,57.3
Terengganu,2004,"Agriculture, hunting and forestry",MSIC 2000,50.6
Sabah,2004,"Agriculture, hunting and forestry",MSIC 2000,313.0
Sarawak,2004,"Agriculture, hunting and forestry",MSIC 2000,264.2
W.P. Kuala Lumpur,2004,"Agriculture, hunting and forestry",MSIC 2000,1.2
W.P Labuan,2004,"Agriculture, hunting and forestry",MSIC 2000,0.7
W.P.Putrajaya,2004,"Agriculture, hunting and forestry",MSIC 2000,
Malaysia,2004,Fishing,MSIC 2000,126.1
Johor,2004,Fishing,MSIC 2000,9.3
